FROM_JFK,TO JFK,SCHEDULED_DEPARTURE_TIME,FEDERAL_HOLIDAY,STATE_HOLIDAY,WEEKEND,LONG_WEEKEND,WIND_DIRECTION,WIND SPEED ,ALTIMETER,0.0slp,t0.0pc,VISIBILITY,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,SCHEDULED_TIME,ELAPSED_TIME,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1,0,0.33,0,1,0,0,220,7,29.84,1010.3,-0.6,10,0.33,0.38,0.38,75,79,0,1,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.49,0.45,401,350,0,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.48,0.46,393,368,0,0,0,0,0,0,0
0,1,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.69,0.69,334,333,0,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.54,0.53,240,223,0,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.44,0.43,158,147,0,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.46,0.45,181,167,0,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.45,0.44,221,210,0,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.46,0.44,365,323,1,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.47,0.46,190,182,0,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.47,0.49,194,217,1,1,1,0,1,1,0
0,1,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.45,0.43,165,150,0,0,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.46,0.46,185,189,0,1,0,0,0,0,0
1,0,0.33,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.39,0.39,79,77,0,0,0,0,0,0,0
0,1,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.32,0.46,0.44,237,224,0,0,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.47,0.47,185,201,0,1,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.48,0.47,201,194,0,0,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.38,0.48,0.52,208,194,1,1,0,0,0,0,1
0,1,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.33,0.69,0.69,323,332,0,1,0,0,0,0,0
0,1,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.67,0.67,292,302,0,1,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.43,0.43,128,130,1,1,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.49,0.49,400,390,1,0,0,0,0,0,0
0,1,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.53,0.51,206,189,0,0,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.49,0.47,278,252,0,0,0,0,0,0,0
0,1,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.69,0.69,316,326,0,1,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.48,0.46,380,347,0,0,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.39,0.47,0.53,188,208,1,1,1,0,0,0,1
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.5,0.47,349,303,0,0,0,0,0,0,0
1,0,0.34,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.42,0.42,103,112,0,1,0,0,0,0,0
0,1,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.46,0.45,162,150,0,0,0,0,0,0,0
1,0,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.49,0.48,200,195,0,0,0,0,0,0,0
1,0,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.34,0.44,0.44,134,131,0,0,0,0,0,0,0
0,1,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.35,0.44,0.43,127,116,0,0,0,0,0,0,0
1,0,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.35,0.56,0.55,240,227,0,0,0,0,0,0,0
1,0,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.35,0.48,0.48,183,188,0,1,0,0,0,0,0
0,1,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.35,0.7,0.7,325,323,0,0,0,0,0,0,0
1,0,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.47,0.47,163,161,1,1,0,0,0,0,0
1,0,0.35,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.5,0.48,385,353,1,0,0,0,0,0,0
0,1,0.36,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.44,0.42,122,90,0,0,0,0,0,0,0
0,1,0.36,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.35,0.63,0.63,273,279,0,0,0,0,0,0,0
1,0,0.36,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.57,0.55,244,221,0,0,0,0,0,0,0
0,1,0.36,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.43,0.44,106,118,0,1,0,0,0,0,0
0,1,0.36,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.37,0.72,0.72,337,325,1,0,0,0,0,0,0
0,1,0.36,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.72,0.71,331,326,0,0,0,0,0,0,0
1,0,0.36,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.51,0.5,269,253,0,0,0,0,0,0,0
0,1,0.37,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.42,0.42,72,95,0,1,0,0,0,0,0
1,0,0.37,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.37,0.42,0.42,81,71,0,0,0,0,0,0,0
0,1,0.37,0,1,0,0,230,8,29.84,1010.2,-0.6,10,0.36,0.63,0.62,252,255,0,0,0,0,0,0,0
1,0,0.37,0,1,0,0,240,7,29.82,1009.8,0,10,0.37,0.45,0.42,169,136,0,0,0,0,0,0,0
0,1,0.37,0,1,0,0,240,7,29.82,1009.8,0,10,0.4,0.43,0.45,81,83,1,1,1,0,1,0,0
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.38,0.52,0.48,395,325,1,0,0,0,0,0,0
0,1,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.38,0.73,0.74,332,346,1,1,1,0,0,0,0
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.37,0.53,0.49,402,359,0,0,0,0,0,0,0
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.37,0.51,0.51,194,189,0,0,0,0,0,0,0
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.42,0.52,0.54,392,358,1,1,0,0,0,0,1
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.37,0.54,0.49,411,355,0,0,0,0,0,0,0
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.37,0.43,0.42,74,67,0,0,0,0,0,0,0
0,1,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.37,0.44,0.44,82,94,0,1,0,0,0,0,0
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.38,0.51,0.5,180,178,0,0,0,0,0,0,0
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.38,0.52,0.51,195,186,0,0,0,0,0,0,0
1,0,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.38,0.59,0.59,241,241,0,0,0,0,0,0,0
0,1,0.38,0,1,0,0,240,7,29.82,1009.8,0,10,0.4,0.74,0.77,330,348,1,1,1,0,1,0,0
1,0,0.39,0,1,0,0,240,7,29.82,1009.8,0,10,0.43,0.53,0.56,205,197,1,1,0,0,0,0,1
0,1,0.39,0,1,0,0,240,7,29.82,1009.8,0,10,0.38,0.5,0.48,160,151,0,0,0,0,0,0,0
0,1,0.39,0,1,0,0,240,7,29.82,1009.8,0,10,0.39,0.46,0.45,101,95,0,0,0,0,0,0,0
0,1,0.39,0,1,0,0,240,7,29.82,1009.8,0,10,0.39,0.75,0.75,335,345,0,1,0,0,0,0,0
1,0,0.39,0,1,0,0,240,7,29.82,1009.8,0,10,0.39,0.53,0.5,390,335,0,0,0,0,0,0,0
1,0,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.39,0.53,0.51,374,351,0,0,0,0,0,0,0
1,0,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.39,0.45,0.46,84,102,0,1,0,0,0,0,0
1,0,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.42,0.55,0.54,395,353,1,0,0,0,0,0,0
1,0,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.46,0.54,0.58,334,290,1,1,0,0,0,0,1
1,0,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.4,0.55,0.52,399,355,1,0,0,0,0,0,0
1,0,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.39,0.66,0.66,675,685,0,1,0,0,0,0,0
1,0,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.4,0.45,0.47,72,99,0,1,1,0,0,0,0
0,1,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.43,0.5,0.53,142,141,1,1,0,0,1,0,0
0,1,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.4,0.45,0.46,75,89,0,1,0,0,0,0,0
0,1,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.4,0.51,0.49,151,131,0,0,0,0,0,0,0
0,1,0.4,0,1,0,0,240,7,29.82,1009.8,0,10,0.4,0.46,0.45,78,83,0,0,0,0,0,0,0
1,0,0.41,0,1,0,0,240,7,29.82,1009.8,0,10,0.41,0.53,0.52,360,348,0,0,0,0,0,0,0
1,0,0.41,0,1,0,0,240,7,29.82,1009.8,0,10,0.41,0.54,0.53,183,177,0,0,0,0,0,0,0
1,0,0.41,0,1,0,0,240,7,29.82,1009.8,0,10,0.41,0.55,0.52,378,330,1,0,0,0,0,0,0
0,1,0.41,0,1,0,0,210,8,29.81,1009.4,0,9,0.46,0.57,0.61,164,160,1,1,0,0,0,1,0
0,1,0.41,0,1,0,0,210,8,29.81,1009.4,0,9,0.41,0.54,0.53,123,113,0,0,0,0,0,0,0
1,0,0.41,0,1,0,0,210,8,29.81,1009.4,0,9,0.41,0.53,0.52,351,331,0,0,0,0,0,0,0
0,1,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.41,0.7,0.71,296,310,0,1,0,0,0,0,0
1,0,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.46,0.54,0.55,361,315,1,1,0,0,0,0,0
1,0,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.42,0.57,0.55,337,314,0,0,0,0,0,0,0
1,0,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.41,0.56,0.53,390,343,0,0,0,0,0,0,0
0,1,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.41,0.61,0.6,212,221,0,0,0,0,0,0,0
0,1,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.42,0.53,0.53,162,152,1,0,0,0,0,0,0
0,1,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.44,0.54,0.55,179,163,1,1,0,0,0,0,0
0,1,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.45,0.48,0.5,86,70,1,1,0,0,0,1,0
1,0,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.42,0.62,0.63,227,247,0,1,1,0,0,0,0
0,1,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.42,0.47,0.48,72,93,0,1,1,0,0,0,0
0,1,0.42,0,1,0,0,210,8,29.81,1009.4,0,9,0.42,0.53,0.53,154,154,0,0,0,0,0,0,0
1,0,0.43,0,1,0,0,210,8,29.81,1009.4,0,9,0.43,0.51,0.52,124,135,0,1,0,0,0,0,0
0,1,0.43,0,1,0,0,210,8,29.81,1009.4,0,9,0.43,0.76,0.76,298,304,0,1,0,0,0,0,0
0,1,0.43,0,1,0,0,210,8,29.81,1009.4,0,9,0.43,0.79,0.79,330,333,0,0,0,0,0,0,0
0,1,0.43,0,1,0,0,210,8,29.81,1009.4,0,9,0.44,0.49,0.49,87,74,1,0,0,0,0,0,0
1,0,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.43,0.56,0.55,172,177,0,0,0,0,0,0,0
0,1,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.43,0.62,0.61,203,187,0,0,0,0,0,0,0
1,0,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.43,0.59,0.57,397,372,0,0,0,0,0,0,0
1,0,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.48,0.49,0.53,70,75,1,1,1,0,0,0,1
1,0,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.45,0.48,0.49,63,63,1,1,0,0,1,1,0
1,0,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.44,0.59,0.58,400,385,0,0,0,0,0,0,0
1,0,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.54,0.5,0.61,82,93,1,1,1,0,1,0,0
0,1,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.44,0.79,0.78,321,320,0,0,0,0,0,0,0
0,1,0.44,0,1,0,0,210,8,29.81,1009.4,0,9,0.44,0.51,0.5,101,97,0,0,0,0,0,0,0
1,0,0.45,0,1,0,0,210,8,29.81,1009.4,0,9,0.45,0.58,0.59,194,212,0,1,1,0,0,0,0
0,1,0.45,0,1,0,0,210,8,29.81,1009.4,0,9,0.45,0.5,0.49,71,62,0,0,0,0,0,0,0
0,1,0.45,0,1,0,0,210,8,29.81,1009.4,0,9,0.45,0.53,0.52,118,102,0,0,0,0,0,0,0
1,0,0.45,0,1,0,0,210,8,29.81,1009.4,0,9,0.46,0.59,0.59,193,198,1,1,0,0,0,0,0
0,1,0.45,0,1,0,0,210,8,29.81,1009.4,0,9,0.55,0.81,0.91,335,340,1,1,1,0,1,0,0
0,1,0.45,0,1,0,0,210,7,29.8,1009,1.7,8,0.45,0.51,0.51,74,86,0,1,0,0,0,0,0
0,1,0.45,0,1,0,0,210,7,29.8,1009,1.7,8,0.45,0.53,0.51,103,86,0,0,0,0,0,0,0
0,1,0.45,0,1,0,0,210,7,29.8,1009,1.7,8,0.45,0.69,0.69,219,218,0,0,0,0,0,0,0
0,1,0.45,0,1,0,0,210,7,29.8,1009,1.7,8,0.46,0.81,0.81,325,325,1,1,0,0,0,0,0
1,0,0.46,0,1,0,0,210,7,29.8,1009,1.7,8,0.51,0.59,0.64,188,188,1,1,0,0,0,1,1
1,0,0.46,0,1,0,0,210,7,29.8,1009,1.7,8,0.45,0.6,0.56,389,331,0,0,0,0,0,0,0
0,1,0.46,0,1,0,0,210,7,29.8,1009,1.7,8,0.45,0.56,0.54,144,132,0,0,0,0,0,0,0
0,1,0.46,0,1,0,0,210,7,29.8,1009,1.7,8,0.45,0.8,0.81,318,336,0,1,0,0,0,0,0
1,0,0.46,0,1,0,0,210,7,29.8,1009,1.7,8,0.46,0.6,0.59,391,364,1,0,0,0,0,0,0
1,0,0.46,0,1,0,0,210,7,29.8,1009,1.7,8,0.46,0.6,0.59,322,308,0,0,0,0,0,0,0
0,1,0.47,0,1,0,0,210,7,29.8,1009,1.7,8,0.49,0.59,0.59,239,214,1,1,0,0,0,0,0
1,0,0.47,0,1,0,0,210,7,29.8,1009,1.7,8,0.46,0.59,0.59,180,185,0,1,0,0,0,0,0
1,0,0.47,0,1,0,0,210,7,29.8,1009,1.7,8,0.46,0.52,0.52,76,81,0,0,0,0,0,0,0
0,1,0.47,0,1,0,0,210,7,29.8,1009,1.7,8,0.46,0.57,0.56,150,143,0,0,0,0,0,0,0
0,1,0.47,0,1,0,0,210,7,29.8,1009,1.7,8,0.49,0.65,0.67,195,193,1,1,0,0,1,1,0
0,1,0.47,0,1,0,0,210,7,29.8,1009,1.7,8,0.47,0.81,0.8,305,299,0,0,0,0,0,0,0
0,1,0.47,0,1,0,0,210,7,29.8,1009,1.7,8,0.47,0.56,0.55,129,119,0,0,0,0,0,0,0
0,1,0.47,0,1,0,0,210,7,29.8,1009,1.7,8,0.51,0.63,0.66,165,160,1,1,0,0,1,1,0
0,1,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.49,0.52,0.54,69,77,1,1,1,0,0,1,0
0,1,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.47,0.74,0.74,267,261,0,0,0,0,0,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.61,0.59,374,341,0,0,0,0,0,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.62,0.62,205,195,1,0,0,0,0,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.47,0.61,0.58,377,339,0,0,0,0,0,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.57,0.56,195,176,0,0,0,0,0,0,0
0,1,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.47,0.83,0.84,329,345,0,1,0,0,0,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.63,0.61,397,371,0,0,0,0,0,0,0
0,1,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.64,0.64,171,170,0,0,0,0,0,0,0
0,1,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.59,0.57,156,139,0,0,0,0,0,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.53,0.53,72,69,0,0,0,0,0,0,0
0,1,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.54,0.56,76,106,1,1,1,0,1,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.63,0.6,390,353,0,0,0,0,0,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.62,0.62,197,194,0,0,0,0,0,0,0
1,0,0.48,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.61,0.59,360,330,0,0,0,0,0,0,0
0,1,0.49,0,1,0,0,210,7,29.8,1009,1.7,8,0.49,0.54,0.55,71,92,1,1,1,0,1,0,0
0,1,0.49,0,1,0,0,210,7,29.8,1009,1.7,8,0.48,0.83,0.85,320,349,0,1,1,0,0,0,0
0,1,0.49,0,1,0,0,210,7,29.8,1009,1.7,8,0.49,0.84,0.84,329,330,0,0,0,0,0,0,0
1,0,0.49,0,1,0,0,210,7,29.8,1009,1.7,8,0.49,0.62,0.63,193,201,0,1,0,0,0,0,0
0,1,0.49,0,1,0,0,210,7,29.8,1009,1.7,8,0.49,0.82,0.83,289,299,0,1,0,0,0,0,0
0,1,0.49,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.49,0.62,0.63,244,252,0,1,0,0,0,0,0
0,1,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.5,0.6,0.62,155,169,1,1,1,0,1,1,0
1,0,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.51,0.62,0.66,184,214,1,1,1,0,1,1,0
0,1,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.5,0.85,0.85,330,328,0,0,0,0,0,0,0
1,0,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.5,0.7,0.69,227,217,0,0,0,0,0,0,0
1,0,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.5,0.58,0.59,121,127,0,1,0,0,0,0,0
1,0,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.5,0.65,0.62,400,356,0,0,0,0,0,0,0
0,1,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.51,0.62,0.62,174,157,1,0,0,0,0,0,0
0,1,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.5,0.61,0.6,157,144,0,0,0,0,0,0,0
0,1,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.5,0.61,0.6,160,151,0,0,0,0,0,0,0
1,0,0.5,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.52,0.55,0.56,69,58,1,1,0,0,0,0,0
0,1,0.51,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.54,0.61,0.64,151,137,1,1,0,0,1,1,0
0,1,0.51,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.52,0.62,0.63,162,152,1,1,0,0,0,0,0
0,1,0.51,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.51,0.63,0.61,179,146,0,0,0,0,0,0,0
0,1,0.51,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.54,0.64,0.67,180,178,1,1,0,0,0,1,0
0,1,0.52,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.51,0.66,0.66,144,146,0,0,0,0,0,0,0
1,0,0.52,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.51,0.66,0.63,385,341,0,0,0,0,0,0,0
0,1,0.52,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.52,0.88,0.88,336,343,0,1,0,0,0,0,0
0,1,0.52,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.56,0.57,0.62,73,91,1,1,1,0,0,1,0
0,1,0.52,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.63,0.58,0.69,85,88,1,1,1,0,1,1,0
1,0,0.53,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.57,0.57,0.61,63,60,1,1,0,0,1,0,0
1,0,0.53,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.52,0.6,0.61,101,122,0,1,0,0,0,0,0
0,1,0.53,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.55,0.6,0.62,107,98,1,1,0,0,1,0,0
0,1,0.53,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.53,0.88,0.88,317,315,0,0,0,0,0,0,0
1,0,0.53,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.61,0.58,0.65,65,51,1,1,0,0,1,0,0
0,1,0.53,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.53,0.62,0.62,124,127,0,1,0,0,0,0,0
0,1,0.53,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.67,0.89,0.02,328,323,1,1,0,0,1,0,0
0,1,0.53,0,1,0,0,210,8,29.77,1008.1,1.1,7,0.53,0.62,0.63,121,139,0,1,1,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.6,0.6,97,88,1,0,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.53,0.73,0.7,211,180,0,0,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.53,0.67,0.66,243,239,0,0,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.89,0.89,321,326,0,1,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.55,0.59,0.6,79,82,1,1,1,0,0,1,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.63,0.62,133,115,0,0,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.68,0.66,133,114,0,0,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.67,0.67,243,247,0,0,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.73,0.72,206,196,0,0,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.87,0.87,289,289,0,0,0,0,0,0,0
1,0,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.68,0.66,385,358,0,0,0,0,0,0,0
0,1,0.54,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.89,0.89,321,325,0,1,0,0,0,0,0
0,1,0.55,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.66,0.65,162,166,0,0,0,0,0,0,0
1,0,0.55,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.55,0.67,0.67,181,175,1,1,0,0,0,0,0
1,0,0.55,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.6,0.61,78,102,0,1,1,0,0,0,0
0,1,0.55,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.54,0.67,0.66,174,170,0,0,0,0,0,0,0
1,0,0.55,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.56,0.61,0.62,85,84,1,1,0,0,0,0,0
0,1,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.59,0.68,0.69,176,146,1,1,0,0,1,1,0
0,1,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.55,0.62,0.61,90,83,0,0,0,0,0,0,0
0,1,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.56,0.83,0.84,277,292,0,1,0,0,0,0,0
0,1,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.55,0.62,0.6,87,71,0,0,0,0,0,0,0
0,1,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.56,0.64,0.63,111,92,1,0,0,0,0,0,0
1,0,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.56,0.69,0.7,186,204,1,1,1,0,1,0,0
0,1,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.57,0.91,0.92,325,332,1,1,0,0,0,0,0
1,0,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.58,0.61,0.62,66,67,1,1,1,0,1,1,0
1,0,0.56,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.56,0.72,0.69,343,308,0,0,0,0,0,0,0
0,1,0.57,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.56,0.9,0.92,306,332,0,1,1,0,0,0,0
0,1,0.57,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.56,0.9,0.9,290,304,0,1,0,0,0,0,0
0,1,0.57,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.57,0.91,0.92,309,328,0,1,0,0,0,0,0
1,0,0.57,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.59,0.7,0.71,176,170,1,1,0,0,1,1,0
0,1,0.57,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.57,0.65,0.65,112,114,0,0,0,0,0,0,0
0,1,0.57,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.57,0.92,0.92,325,316,0,0,0,0,0,0,0
0,1,0.57,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.64,0.92,0.99,315,324,1,1,1,0,1,0,0
0,1,0.58,0,1,0,0,220,8,29.75,1007.3,1.1,3,0.57,0.85,0.87,280,302,0,1,1,0,0,0,0
